campaign_id,item_id,platform,post_id,user_id,timestamp,post_text,hashtags,country,region,city,sentiment_score,sentiment_label,topic_classification,ad_mention,emoji_score
CMP001,ITEM_1026,Facebook,66a751ab-ad75-4e99-9dc6-b61b0e31edb0,user_57,8/22/2025 13:06,Meeting under vote cell poor daughter last population painting begin five hand ability.,['#FootwearGoals'],USA,Arizona,Phoenix,-0.07,Neutral,Product Review,TRUE,2
CMP005,ITEM_1026,Twitter,d1dff51d-b0f5-4e48-b220-8691647e609a,user_480,7/27/2025 22:36,Compare research however central visit standard difficult including here billion.,['#FootwearGoals'],USA,Texas,Dallas,-0.92,Negative,Ad Feedback,FALSE,0
CMP005,ITEM_1046,Instagram,2dfcac38-86c9-4af2-a1e8-f6e960052afa,user_726,8/9/2025 16:07,Situation one still student today adult also able rule.,['#RunFast2025'],USA,Massachusetts,Boston,-0.44,Negative,Ad Feedback,FALSE,3
CMP005,ITEM_1003,Facebook,6c96d09a-b3a6-42fe-b14a-fbd0e95d918c,user_442,5/18/2025 7:37,Different individual data high describe which ground nature reach eight charge onto.,['#SummerKicks'],USA,Arizona,Phoenix,-0.09,Neutral,Delivery,TRUE,2
CMP001,ITEM_1038,Twitter,a229c92d-65c3-40a3-a3e5-06ee669a8dac,user_631,4/28/2025 23:32,Maybe try describe power radio eight play which left send.,['#SummerKicks'],USA,Florida,Miami,0.7,Positive,Ad Feedback,TRUE,4
CMP002,ITEM_1027,YouTube,c142499c-f8a5-46d9-9f4e-7202934a1e40,user_610,7/7/2025 23:14,Its likely always message ground adult name second research history successful bill moment.,['#SneakerDrop'],USA,California,Los Angeles,0.07,Neutral,Brand Perception,TRUE,5
CMP004,ITEM_1033,Instagram,320ef316-2e38-43e8-bd4a-d5120ad44592,user_913,9/8/2025 5:45,Mean bank risk become military charge which cover.,['#SummerKicks'],USA,Arizona,Phoenix,-0.7,Negative,Brand Perception,FALSE,0
CMP001,ITEM_1030,TikTok,945ca7b5-b98e-4ad3-ac88-6413ca320e97,user_701,6/1/2025 12:41,Report reduce people garden court hand.,['#RunFast2025'],USA,California,San Diego,0.98,Positive,Brand Perception,FALSE,0
CMP005,ITEM_1001,Facebook,f506efc1-599e-4f5c-be5a-fd14b9bdcff2,user_758,6/5/2025 10:10,If amount than north so chance analysis help kitchen century threat part indeed.,['#FootwearGoals'],USA,Florida,Orlando,-0.61,Negative,Delivery,TRUE,2
CMP005,ITEM_1041,TikTok,3e8d15fb-6421-47ee-8717-4b512b2206d4,user_496,9/10/2025 22:06,Side professor organization within voice near none sister customer sound hour factor buy.,['#FootwearGoals'],USA,Florida,Orlando,0.64,Positive,Delivery,TRUE,0
CMP002,ITEM_1003,Twitter,eeab49ff-e033-4443-83e5-0ff02e14467b,user_85,7/14/2025 16:48,Give door week or practice charge your.,['#SummerKicks'],USA,Texas,Dallas,-0.64,Negative,Brand Perception,TRUE,3
CMP003,ITEM_1037,YouTube,d67cedbd-bdd5-47c9-b47e-0669f2a471ae,user_623,5/28/2025 3:04,Since between property voice possible buy office fact party.,['#FitInStyle'],USA,Florida,Miami,-0.52,Negative,Delivery,FALSE,3
CMP003,ITEM_1041,Instagram,94433033-0ece-437a-8aae-66fa417d897b,user_624,5/2/2025 19:48,Again affect stage say even together.,['#SummerKicks'],USA,California,San Diego,-0.76,Negative,Product Review,TRUE,2
CMP001,ITEM_1038,YouTube,ecedf784-4071-4c5f-a581-ced065a22d88,user_38,6/18/2025 18:15,Congress sort half attorney shoulder try cup spring since thank guy.,['#SneakerDrop'],USA,California,Los Angeles,0.9,Positive,Brand Perception,TRUE,1
CMP003,ITEM_1039,Twitter,15a6bfe3-d511-4935-916a-eefab65ce51e,user_148,5/18/2025 23:56,Program floor talk authority sound sea million central.,['#FitInStyle'],USA,Georgia,Atlanta,-0.01,Neutral,Delivery,FALSE,5
CMP002,ITEM_1027,YouTube,08cc1d3b-d599-4654-bcc4-ba005d002cc5,user_176,8/2/2025 14:16,Author security woman forget cover goal.,['#RunFast2025'],USA,California,San Diego,-0.03,Neutral,Delivery,FALSE,1
CMP003,ITEM_1016,YouTube,55698a9c-f563-433c-958f-4b38410bcc2b,user_806,9/11/2025 15:53,Who cell matter paper management short late figure central sure eat north.,['#RunFast2025'],USA,Texas,Dallas,0.74,Positive,Ad Feedback,TRUE,2
CMP003,ITEM_1030,TikTok,e0e86c96-7ee8-4ff8-b86a-2f4c8d2db284,user_616,4/4/2025 16:54,Best inside ok learn work fall parent.,['#SummerKicks'],USA,Texas,Dallas,-0.03,Neutral,Ad Feedback,TRUE,4
CMP005,ITEM_1048,Facebook,78350271-ac22-48e5-951b-5ac11d7d8e5c,user_377,3/30/2025 15:53,Bar statement already assume really nice real.,['#RunFast2025'],USA,Florida,Miami,-0.86,Negative,Delivery,TRUE,4
CMP002,ITEM_1039,TikTok,f3e8000a-5da1-46c4-88fe-a00078a13f57,user_248,4/2/2025 21:37,Fear note management color parent modern film hand month.,['#SneakerDrop'],USA,Georgia,Atlanta,0.42,Positive,Delivery,TRUE,5
CMP002,ITEM_1009,Facebook,ff022a51-bbee-43db-84b1-6b69f896d608,user_240,5/3/2025 16:40,Position mission day need commercial pretty drug.,['#SummerKicks'],USA,Florida,Orlando,0.82,Positive,Delivery,FALSE,4
CMP004,ITEM_1020,TikTok,013de947-9323-44af-b542-999efd5658c7,user_169,8/5/2025 19:52,Treat others writer weight if heart place reveal always citizen.,['#FootwearGoals'],USA,California,Los Angeles,0.92,Positive,Delivery,TRUE,0
CMP004,ITEM_1045,Facebook,09fd7d25-0d13-4800-9eae-f309daf9e041,user_877,9/21/2025 1:32,Understand forward debate new general network company happy on stage help.,['#SummerKicks'],USA,Washington,Seattle,-0.97,Negative,Delivery,TRUE,4
CMP003,ITEM_1002,TikTok,7484ec3d-1ffe-438f-9380-58fbcb79cc67,user_878,6/5/2025 18:05,Sure chance treat interest food service.,['#FootwearGoals'],USA,Florida,Miami,-0.06,Neutral,Delivery,FALSE,5
CMP002,ITEM_1036,Twitter,4197a34a-bbdc-45b2-9f58-d863f236c7b9,user_888,5/4/2025 3:53,Medical until compare something often change land approach into education able bill example.,['#FitInStyle'],USA,California,Los Angeles,-0.39,Negative,Product Review,FALSE,4
CMP004,ITEM_1046,Twitter,8a1140ba-cbb1-47d7-ab50-4eece95371d0,user_389,7/24/2025 6:34,Recent quality fact radio road board public see physical entire a nor.,['#SneakerDrop'],USA,Colorado,Denver,0.55,Positive,Product Review,TRUE,3
CMP002,ITEM_1048,Twitter,c4f9589a-df85-4701-a25c-190bc36da786,user_959,8/23/2025 1:34,Give Congress expect owner deal work behavior attack on whose work mention tonight.,['#SneakerDrop'],USA,Massachusetts,Boston,-0.74,Negative,Ad Feedback,TRUE,0
CMP003,ITEM_1012,Twitter,6813e7b1-1416-4b4e-9326-5794bcd34a80,user_651,9/18/2025 1:00,This director late media identify fill short each consumer with.,['#FitInStyle'],USA,Florida,Orlando,0.84,Positive,Delivery,TRUE,2
CMP004,ITEM_1030,Facebook,d8e42f40-9f6a-414b-a8ae-38e94eef2735,user_775,4/1/2025 21:01,Western American involve threat sit street by adult politics.,['#FitInStyle'],USA,Florida,Orlando,0.04,Neutral,Brand Perception,TRUE,5
CMP004,ITEM_1005,Twitter,0afd92c0-192f-43e3-b609-5848bc20d932,user_450,9/9/2025 15:12,Generation green bank benefit close chance total who less among.,['#FootwearGoals'],USA,California,San Diego,-0.1,Neutral,Ad Feedback,FALSE,1
CMP005,ITEM_1011,YouTube,e49176b9-c5a5-4da3-bdaa-2e794d41273f,user_957,7/25/2025 20:02,Arm part management state join national method concern owner simply item north lawyer.,['#FootwearGoals'],USA,Colorado,Denver,-0.95,Negative,Product Review,TRUE,5
CMP002,ITEM_1042,YouTube,9df30c00-0870-4df5-aa2b-9b5e1695f4b7,user_399,8/2/2025 1:01,Market might thing player fear them either enjoy east modern natural reason.,['#SummerKicks'],USA,Georgia,Atlanta,-0.03,Neutral,Product Review,FALSE,3
CMP003,ITEM_1018,Facebook,5046113f-7325-4029-af47-56b621d61526,user_116,8/28/2025 6:45,At use others chair before always argue since people recognize mention recognize.,['#RunFast2025'],USA,Texas,Austin,0.57,Positive,Product Review,TRUE,0
CMP005,ITEM_1042,Twitter,40f4b351-fe53-4432-b8b6-24729d29724e,user_803,7/26/2025 5:48,Artist fear thousand second himself animal those possible protect prepare democratic very.,['#SummerKicks'],USA,Massachusetts,Boston,-0.53,Negative,Product Review,FALSE,0
CMP002,ITEM_1033,Instagram,051a3471-a3a0-4ff0-9346-d4a9bdd16ef8,user_458,6/19/2025 15:32,Model task interest wall plant step mind light defense enjoy.,['#SneakerDrop'],USA,Colorado,Denver,0.09,Neutral,Ad Feedback,FALSE,4
CMP005,ITEM_1041,Twitter,6c0fa7af-92ea-4920-9751-b0d4d09b53cb,user_619,9/23/2025 0:37,Sound tree much determine suggest discover lead now send set.,['#FootwearGoals'],USA,Arizona,Phoenix,0.33,Positive,Brand Perception,TRUE,4
CMP002,ITEM_1039,Twitter,553b962b-3c47-4bbc-98c1-d379f8815708,user_72,4/12/2025 8:15,Only anyone model interview contain trip water turn quality.,['#FitInStyle'],USA,Florida,Miami,-0.64,Negative,Brand Perception,TRUE,2
CMP002,ITEM_1031,YouTube,f56e70de-fd6b-43b6-ae54-615e0d6a6339,user_382,5/8/2025 8:18,Us lay set move deal player glass truth science message husband executive.,['#FitInStyle'],USA,Texas,Dallas,-0.83,Negative,Product Review,TRUE,2
CMP004,ITEM_1038,Facebook,b7b81cd3-5ae8-4ecc-8cac-36094f98fc01,user_666,7/16/2025 3:42,Month follow measure thought quickly thank worker father majority billion part.,['#FitInStyle'],USA,Florida,Miami,0.32,Positive,Brand Perception,FALSE,0
CMP002,ITEM_1013,Facebook,9e1c4c1a-b8c3-4fe0-a190-d8aade15bad6,user_172,9/10/2025 13:26,Experience serious loss knowledge look technology marriage.,['#FootwearGoals'],USA,Colorado,Denver,0.02,Neutral,Ad Feedback,FALSE,0
CMP005,ITEM_1004,Instagram,ec6c1391-fe4e-4192-aa22-432e2e585603,user_905,5/6/2025 4:00,Claim too none source name drug south share.,['#SneakerDrop'],USA,Georgia,Atlanta,0.72,Positive,Product Review,TRUE,5
CMP004,ITEM_1001,Twitter,2b95f6fc-cc23-415b-892d-d1a3d2082a27,user_798,5/10/2025 10:09,Fall already cover carry main conference themselves similar ever if president official mission.,['#FitInStyle'],USA,Colorado,Denver,0.76,Positive,Delivery,FALSE,2
CMP002,ITEM_1031,Twitter,66aad7de-925e-4c5d-8d6e-dc6cb8ec200d,user_798,5/22/2025 17:33,But single increase result magazine very sign might party.,['#SneakerDrop'],USA,Illinois,Chicago,0.9,Positive,Brand Perception,FALSE,3
CMP002,ITEM_1035,Twitter,11cc28fd-9c90-49b2-af92-33978cd581bb,user_794,8/24/2025 4:31,Big catch someone four popular through key Republican operation let above there able.,['#SneakerDrop'],USA,Florida,Orlando,0.04,Neutral,Ad Feedback,FALSE,1
CMP005,ITEM_1019,Twitter,360db0b2-704b-49ec-a6d8-7a33944c252c,user_47,5/28/2025 17:45,Cut work administration west building successful according type drive human.,['#FootwearGoals'],USA,Georgia,Atlanta,0,Neutral,Brand Perception,FALSE,1
CMP001,ITEM_1035,Instagram,0a4f5151-7cd6-4f9d-b6f2-028683818cab,user_569,4/17/2025 19:00,Because international reveal quickly just movement rate.,['#SneakerDrop'],USA,Texas,Dallas,-0.41,Negative,Brand Perception,FALSE,3
CMP002,ITEM_1038,Instagram,7cd33e46-081d-4dc4-b87a-26a5666449bf,user_730,4/26/2025 21:56,Across program close remain push figure organization industry statement.,['#RunFast2025'],USA,Texas,Dallas,0.98,Positive,Delivery,FALSE,2
CMP004,ITEM_1000,Twitter,63712356-8fe3-494a-84c5-05789c7c1e9f,user_58,6/27/2025 22:46,Act real become purpose draw stay itself agree.,['#RunFast2025'],USA,Texas,Austin,0.39,Positive,Brand Perception,TRUE,3
CMP001,ITEM_1019,Twitter,3af9fcf4-2f8a-491e-b0f4-103ec1f5ad34,user_720,8/28/2025 13:17,Republican accept discussion much how growth finally lawyer picture we itself.,['#RunFast2025'],USA,Florida,Miami,0.52,Positive,Ad Feedback,TRUE,4
CMP003,ITEM_1039,Twitter,e084a103-e63b-4edd-8a18-2957ecd4e089,user_24,5/5/2025 23:00,According whole walk end use wife social war catch later gas.,['#FitInStyle'],USA,Illinois,Chicago,0.48,Positive,Brand Perception,FALSE,1
CMP004,ITEM_1010,TikTok,c875716f-adae-4e88-bf3a-c20c50631b66,user_91,6/15/2025 23:46,Positive response heart recent trade talk feel.,['#FootwearGoals'],USA,California,San Diego,0.7,Positive,Product Review,TRUE,0
CMP001,ITEM_1004,TikTok,2f6296d6-84a8-4001-a81d-06dfe4dd13ea,user_616,7/7/2025 5:13,Require use Democrat involve fine carry doctor simple least loss often student need.,['#RunFast2025'],USA,Washington,Seattle,0.58,Positive,Product Review,TRUE,1
CMP005,ITEM_1041,Instagram,65f38966-689e-41c2-97a3-d697c6f56946,user_76,7/20/2025 10:30,Edge success smile maybe form prove management low performance big figure specific.,['#RunFast2025'],USA,Texas,Austin,0.32,Positive,Ad Feedback,TRUE,4
CMP003,ITEM_1000,Instagram,b412fe87-03c5-474b-b81e-39b2d912543e,user_886,5/4/2025 16:35,Ten two center goal hospital during notice which product important suggest.,['#SummerKicks'],USA,Massachusetts,Boston,-0.08,Neutral,Product Review,FALSE,0
CMP004,ITEM_1031,Twitter,2cc540ec-0ecb-490f-9e18-3ecb6de435b7,user_915,6/29/2025 8:43,Account suddenly man low note system customer.,['#FitInStyle'],USA,Florida,Miami,0.82,Positive,Delivery,TRUE,5
CMP005,ITEM_1035,Instagram,6b4f937f-7fdc-49f3-8064-d0501fb9057d,user_444,7/17/2025 13:47,Could never front door item commercial notice no likely model heavy agent evening.,['#RunFast2025'],USA,Florida,Orlando,0.08,Neutral,Product Review,TRUE,1
CMP003,ITEM_1001,Instagram,1aae0ce3-7d0f-4002-ae00-d7fd1d7c94a6,user_977,5/15/2025 3:19,He poor environment serve now music natural care cultural matter not.,['#FitInStyle'],USA,Florida,Orlando,0.39,Positive,Ad Feedback,TRUE,2
CMP005,ITEM_1017,TikTok,e0db5b25-1c3d-4fab-9f1b-e0e76e6fbcd3,user_960,6/28/2025 16:52,Word performance everything into support training believe if.,['#SneakerDrop'],USA,Georgia,Atlanta,0.91,Positive,Delivery,TRUE,5
CMP003,ITEM_1006,Twitter,e8415e66-7ce8-4d43-88ee-059a485fac65,user_226,6/25/2025 20:45,Model Democrat center low but all economy wonder officer agree family.,['#RunFast2025'],USA,California,Los Angeles,-0.01,Neutral,Ad Feedback,TRUE,2
CMP001,ITEM_1030,Facebook,9206d180-cb18-4c6b-bea0-52150f3bac29,user_95,7/21/2025 11:56,View join American power fine movement must great draw.,['#RunFast2025'],USA,Washington,Seattle,0.04,Neutral,Brand Perception,FALSE,1
CMP002,ITEM_1036,Instagram,e4e42c1a-2dbe-4db4-8d75-dcee9199828a,user_227,8/23/2025 14:25,Room commercial speech interesting radio federal spend employee surface.,['#FitInStyle'],USA,Illinois,Chicago,0,Neutral,Delivery,FALSE,2
CMP002,ITEM_1014,YouTube,ddb03678-34e2-434b-b73c-a755213d61d1,user_103,8/30/2025 7:54,Ask along need action away rock small direction.,['#FootwearGoals'],USA,Washington,Seattle,-0.99,Negative,Ad Feedback,TRUE,4
CMP003,ITEM_1006,TikTok,8e780652-2e27-489e-be43-55d6224a2272,user_145,5/23/2025 5:11,Civil different common fall American computer low.,['#FitInStyle'],USA,Georgia,Atlanta,0.36,Positive,Delivery,FALSE,4
CMP002,ITEM_1041,Instagram,81ff4bf4-0738-4913-a0c2-eb07f78d6c6a,user_274,8/9/2025 14:45,Citizen age design happen ready appear.,['#FitInStyle'],USA,Washington,Seattle,0.88,Positive,Ad Feedback,TRUE,4
CMP003,ITEM_1049,Facebook,ec51db7e-c0c2-456c-95e8-7441f5542165,user_888,8/10/2025 9:13,Son paper visit feel ask six listen him land write fly.,['#SummerKicks'],USA,Colorado,Denver,-0.49,Negative,Delivery,FALSE,5
CMP003,ITEM_1041,Twitter,81dc8c4a-c8e0-430f-a6f1-4f09fee2fe87,user_60,6/18/2025 21:37,Measure month safe effort beyond performance other.,['#SneakerDrop'],USA,Colorado,Denver,0.75,Positive,Ad Feedback,TRUE,1
CMP002,ITEM_1000,Instagram,8edd7a4a-266d-429b-aaed-068665542c13,user_384,5/2/2025 8:19,Suggest data PM clear listen certain until debate Congress practice.,['#SummerKicks'],USA,Texas,Dallas,0.01,Neutral,Ad Feedback,FALSE,5
CMP001,ITEM_1038,Instagram,086a01d1-01b7-41ee-8777-0e67b7efde46,user_872,6/13/2025 14:20,Nor report two talk surface son trade yourself.,['#FitInStyle'],USA,Washington,Seattle,0.98,Positive,Ad Feedback,TRUE,3
CMP004,ITEM_1030,Facebook,1553af5a-b573-4c81-8a39-e4ce952ba6d5,user_821,9/20/2025 6:15,Government thing thank relationship know student.,['#SneakerDrop'],USA,Arizona,Phoenix,0.92,Positive,Product Review,TRUE,5
CMP005,ITEM_1040,Facebook,d58d1c09-4f79-43c8-98e5-5c3897ce6f50,user_200,4/22/2025 13:04,Organization together be strategy poor much despite ground property detail heavy.,['#FootwearGoals'],USA,Texas,Austin,0.6,Positive,Brand Perception,TRUE,0
CMP002,ITEM_1000,Facebook,5f43f423-93af-4678-a7b7-da8d440c1c5f,user_865,9/7/2025 20:23,Life above still seem beat political dark pattern magazine mention lawyer.,['#FootwearGoals'],USA,Georgia,Atlanta,0.32,Positive,Product Review,FALSE,5
CMP003,ITEM_1014,Facebook,196471ab-3976-4ac5-9d7a-073106f7295e,user_499,7/27/2025 23:42,Oil general number morning other because someone any same.,['#FitInStyle'],USA,Arizona,Phoenix,0.5,Positive,Product Review,FALSE,0
CMP005,ITEM_1028,Facebook,143baead-3432-4f70-a98d-f99e8febdcf1,user_345,8/26/2025 12:23,Toward almost bank phone serve than second analysis upon work loss information phone.,['#RunFast2025'],USA,Texas,Dallas,-0.75,Negative,Delivery,FALSE,0
CMP005,ITEM_1003,Instagram,ea7ec06f-76e0-4830-9780-6ac9492a1578,user_148,8/24/2025 1:28,Free section ready wall view three deep question either man bar.,['#FootwearGoals'],USA,California,Los Angeles,-0.5,Negative,Delivery,FALSE,3
CMP002,ITEM_1020,TikTok,c868e1aa-6f17-4f6a-9c9d-0d12b2ab4a2c,user_933,5/18/2025 1:01,Approach world travel manager impact human news.,['#SummerKicks'],USA,Florida,Miami,-0.52,Negative,Delivery,TRUE,3
CMP001,ITEM_1002,YouTube,e78e2977-9463-4cea-b85b-93ff7bc6b74c,user_25,8/19/2025 23:34,Clearly industry risk institution realize significant.,['#FootwearGoals'],USA,Colorado,Denver,-0.82,Negative,Ad Feedback,TRUE,2
CMP004,ITEM_1042,Facebook,ffd8f43b-9a48-4717-b938-24c4631df079,user_452,6/25/2025 8:18,Still hair major season early suddenly.,['#SneakerDrop'],USA,Florida,Miami,-0.71,Negative,Brand Perception,FALSE,0
CMP004,ITEM_1003,TikTok,57ff5240-8368-4cb3-998e-d18c79cfa769,user_13,6/27/2025 23:57,Off road not enter crime station idea agree.,['#RunFast2025'],USA,Florida,Miami,0.53,Positive,Product Review,TRUE,1
CMP003,ITEM_1047,Instagram,c87ff4d4-53c6-4aa7-90d9-d61ede0366d2,user_460,7/23/2025 17:16,Us call four none beat score simple say number understand government never.,['#FitInStyle'],USA,Florida,Miami,-0.62,Negative,Delivery,FALSE,0
CMP004,ITEM_1023,Facebook,23c75712-bab5-4e8c-bf1b-d921ee352489,user_695,6/3/2025 16:04,No style hotel body fall plan after investment place.,['#SneakerDrop'],USA,Texas,Dallas,0.98,Positive,Brand Perception,TRUE,2
CMP005,ITEM_1017,YouTube,9b509b6d-eb2b-4817-bdd1-6d0c6dd0683d,user_168,7/30/2025 7:33,Wear theory candidate me tell senior American who.,['#FootwearGoals'],USA,Texas,Dallas,0.73,Positive,Product Review,FALSE,4
CMP001,ITEM_1001,YouTube,24c4984f-238b-48d5-ba7f-eddce586fad3,user_167,4/1/2025 19:45,Car increase center central develop institution your arm or.,['#FootwearGoals'],USA,Massachusetts,Boston,0.1,Neutral,Brand Perception,TRUE,1
CMP001,ITEM_1024,Facebook,3cc6c986-3d71-472b-9ae7-727b8b5401f9,user_395,4/4/2025 9:58,Spring send again minute ask bit despite ask poor.,['#SummerKicks'],USA,Florida,Orlando,0.96,Positive,Brand Perception,FALSE,2
CMP004,ITEM_1035,Facebook,6d66157d-72b7-4c17-a43d-e38129bb2219,user_391,5/3/2025 5:53,Message maintain interest popular notice memory indeed technology.,['#RunFast2025'],USA,Washington,Seattle,-0.61,Negative,Delivery,TRUE,5
CMP001,ITEM_1041,Facebook,1d5e96ea-7d8a-4f55-b115-3b296a34eb58,user_253,8/8/2025 7:30,Player pass morning reason mission teacher agent very.,['#FootwearGoals'],USA,California,San Diego,-0.03,Neutral,Ad Feedback,TRUE,4
CMP004,ITEM_1007,Instagram,8890ba04-9952-406b-a3b2-f3b0b8d0a2f9,user_147,8/7/2025 3:02,Finally glass animal bad organization drug.,['#FootwearGoals'],USA,Washington,Seattle,0.05,Neutral,Ad Feedback,FALSE,1
CMP005,ITEM_1043,Twitter,35a691b5-9851-4a9f-82b7-87e8646c31de,user_330,6/1/2025 11:43,Sister little difference across cause need while court three in easy.,['#SummerKicks'],USA,Florida,Miami,0.43,Positive,Brand Perception,FALSE,4
CMP001,ITEM_1034,Instagram,ef179199-c52f-4d5a-b6b1-5bed4edbc088,user_881,9/24/2025 12:50,Short least hope option somebody reality guy.,['#FootwearGoals'],USA,Colorado,Denver,0.54,Positive,Product Review,TRUE,2
CMP002,ITEM_1000,TikTok,67a54f53-95d0-4242-b3d0-aae87c1a04c2,user_500,4/12/2025 5:52,International left past experience central few.,['#RunFast2025'],USA,California,Los Angeles,-0.62,Negative,Ad Feedback,TRUE,4
